,FullStreetAddress,Appliances,AssessmentYear,Attic,Baths,BathsFull,BathsHalf,Beds,CityName,CloseDate,ClosePrice,ContractDate,CountyTax,DaysOnMarket,Fireplaces,Heating,HOA,HotWater,ImprovementAssessmentAmount,InteriorFeatures,LandAssessmentAmount,Stories,ListDate,ListPrice,ListingLowPrice,ListingType,Longitude,ListingID,OriginalListPrice,Ownership,Parking,ShowDays,StreetName,StreetNumber,Style,ListingTaxID,TotalAssessment,TotalShowings,LivingArea,TotalTaxes,TotalTours,Type,YearBuilt,Zip4,PostalCode
2596,1024 UTAH ST #225,"Refrigerator, Stove, Dishwasher, Disposal, Washer, Dryer, Microwave",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-01,369000.0,2017-09-01,3174.59,8,0,Forced Air,False,Electric,300900.0,Floor Plan-Traditional,23700.0,1,2017-08-25,369000.0,369000.0,Excl. Right,-77.113999212,AR10040581,369000.0,Condo,Garage,,UTAH,1024.0,Contemporary,14-017-236,324600,1,593,3216.76,2,Hi-Rise 9+ Floors,2005,5734.0,22201
2597,3600 GLEBE RD #325W,"Dishwasher, Disposal, Dryer, Microwave, Oven - Single, Refrigerator, Washer",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-14,333000.0,2017-09-07,2986.81,13,0,Forced Air,False,Natural Gas,263300.0,Floor Plan-Open,42100.0,1,2017-08-25,333000.0,333000.0,Excl. Right,-77.051696822,AR10040523,337000.0,Condo,Garage,All Days,GLEBE,3600.0,Contemporary,34-027-136,305400,1,702,3026.5,2,Hi-Rise 9+ Floors,2006,,22202
2598,3527 18TH ST S,"Dishwasher, Disposal, Icemaker, Oven / Range - Electric, Refrigerator, Washer, Dryer, Water Heater",2016.0,No,2.0,2,0,3,ARLINGTON,2017-10-06,650000.0,2017-09-06,4957.48,4,1,Forced Air,False,Natural Gas,120600.0,Floor Plan-Open,386300.0,3,2017-08-27,599000.0,599000.0,Excl. Right,-77.08967,AR10041857,599000.0,Fee Simple,Drvwy/Off Str,All Days,18TH,3527.0,Cape Cod,26-015-004,506900,1,1887,5023.36,1,Detached,1942,5156.0,22204
2599,3650 GLEBE RD #570,"Washer, Dryer, Microwave, Icemaker, Refrigerator, Stove, Disposal, Cooktop - Down Draft",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-28,350000.0,2017-08-25,,3,0,Forced Air,False,Natural Gas,284700.0,Floor Plan-Open,42100.0,1,2017-08-25,350000.0,350000.0,Excl. Right,-77.05085,AR10040672,350000.0,Condo,Assigned,,GLEBE,3650.0,Contemporary,34-027-466,326800,0,702,3238.58,1,Hi-Rise 9+ Floors,2006,5601.0,22202
2600,4706 9TH ST S,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Range Hood, Refrigerator, Washer, Oven / Range - Gas, Microwave, Oven - Double",2017.0,Yes,2.5,2,1,4,ARLINGTON,2017-10-16,765000.0,2017-09-12,6038.98,6,2,Forced Air,False,Natural Gas,183800.0,Floor Plan-Traditional,416500.0,4,2017-09-06,769500.0,769500.0,Excl. Right,-77.10865,AR10046536,769500.0,Fee Simple,"Drvwy/Off Str, Street",All Days,9TH,4706.0,Split Level,23-037-015,600300,1,2248,6038.98,2,Detached,1961,3002.0,22204
2601,4501 ARLINGTON BLVD #315,"Refrigerator, Disposal, Icemaker, Microwave, Oven / Range - Gas",2017.0,No,1.0,1,0,1,ARLINGTON,2017-12-01,172500.0,2017-10-21,1753.42,52,0,Forced Air,False,Natural Gas,155600.0,Floor Plan-Traditional,18700.0,1,2017-09-01,174900.0,174900.0,Excl. Right,-77.10876,AR10044996,174900.0,Condo,"Unassigned, Gen Comm Elem",All Days,ARLINGTON,4501.0,Other,20-026-085,174300,1,533,1753.42,2,Mid-Rise 5-8 Floors,1965,2768.0,22203
2602,6042 27TH ST N,"Cooktop - Down Draft, Dishwasher, Disposal, ENERGY STAR Clothes Washer, ENERGY STAR Dishwasher, ENERGY STAR Refrigerator, Exhaust Fan, Icemaker, Microwave, Oven - Double, Oven / Range - Gas, Six Burner Stove, Washer - Front Loading, Water Heater - High-Efficiency, Dryer - Front Loading",2016.0,Yes,4.5,4,1,5,ARLINGTON,2017-11-15,1550000.0,2017-09-24,12954.59,10,1,"ENERGY STAR Heating System, Heat Pump(s), Programmable Thermostat",False,Natural Gas,766000.0,Floor Plan-Open,558600.0,3,2017-09-12,1550000.0,1550000.0,Excl. Right,-77.14941365899999,AR10041098,1550000.0,Fee Simple,Garage,,27TH,6042.0,Contemporary,01-053-004,1324600,1,5037,13126.76,2,Detached,2015,1260.0,22207
2603,5330 36TH ST N,"Cooktop, Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven - Wall, Refrigerator, Washer",2016.0,No,4.0,4,0,3,ARLINGTON,2017-09-27,925000.0,2017-09-09,8177.06,1,2,Forced Air,False,Electric,261100.0,,575000.0,3,2017-09-08,925000.0,925000.0,Excl. Right,-77.14957,AR10041072,925000.0,Fee Simple,Drvwy/Off Str,,36TH,5330.0,Colonial,02-016-002,836100,1,0,8285.72,3,Detached,1955,1816.0,22207
2604,4600 FOUR MILE RUN DR #1128,,2016.0,No,1.0,1,0,2,ARLINGTON,2017-10-11,228000.0,2017-09-15,1819.08,20,0,Forced Air,False,Instant Hot Water,142600.0,Flat,43400.0,1,2017-08-29,229000.0,229000.0,Modified/Excl,-77.10683465,AR10043281,229000.0,Condo,Prk Space Cnvys,All Days,FOUR MILE RUN,4600.0,Other,28-034-931,186000,0,1084,1843.26,1,Hi-Rise 9+ Floors,1965,3567.0,22204
2605,2408 WALTER REED DR #3,"Dishwasher, Disposal, Dryer - Front Loading, ENERGY STAR Clothes Washer, Exhaust Fan, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer - Front Loading",2016.0,Yes,3.5,3,1,4,ARLINGTON,2017-10-20,595000.0,2017-08-30,5098.31,3,1,Heat Pump(s),False,Electric,458600.0,Floor Plan-Traditional,62700.0,3,2017-08-27,600000.0,600000.0,Excl. Right,-77.09873,AR10042013,600000.0,Condo,Gen Comm Elem,All Days,WALTER REED,2408.0,Federal,28-002-287,521300,0,2324,5166.06,1,Townhouse,1979,,22206
2606,5106 COLUMBIA PIKE #3,"Disposal, Dishwasher, Refrigerator, Stove",2016.0,No,1.0,1,0,2,ARLINGTON,2017-11-03,165000.0,2017-09-19,1518.83,2,0,Radiator,False,Natural Gas,125200.0,"Floor Plan-Traditional, Flat, Floor Plan-Open",30100.0,1,2017-08-31,175000.0,175000.0,Excl. Right,-77.11375,AR10041768,175000.0,Condo,Permit Required,,COLUMBIA,5106.0,Colonial,28-003-070,155300,0,835,1539.0,1,Garden 1-4 Floors,1947,3259.0,22204
2607,711 BARTON ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Oven / Range - Gas, Range Hood, Refrigerator, Washer, Six Burner Stove",2016.0,No,3.5,3,1,4,ARLINGTON,2017-11-02,950000.0,2017-10-03,10701.28,27,0,"Zoned, Hydronic Radiant Floors, Forced Air",False,"60 or More Gallon Tank, Natural Gas",537400.0,Floor Plan-Open,556800.0,4,2017-09-06,1050000.0,1050000.0,Excl. Right,-77.08714,AR10042073,1050000.0,Fee Simple,Drvwy/Off Str,All Days,BARTON,711.0,Contemporary,18-038-024,1094200,1,2880,10843.5,1,Detached,2008,1905.0,22201
2608,2100 EMERSON ST,"Dryer, Stove, Refrigerator, Washer",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-11-01,525000.0,2017-10-06,5191.22,30,0,Forced Air,False,Natural Gas,75100.0,Floor Plan-Traditional,455700.0,1,2017-09-06,599999.0,599999.0,Excl. Right,-77.130560398,AR10042140,599999.0,Fee Simple,"Drvwy/Off Str, Faces Side",,EMERSON,2100.0,Rambler,08-005-020,530800,0,1312,5260.22,1,Detached,1920,1950.0,22207
2609,2416 QUANTICO ST,"Dishwasher, Disposal, Central Vacuum, Freezer, Humidifier, Microwave, Oven / Range - Gas, Refrigerator, Trash Compactor, Washer",2016.0,Yes,2.0,1,2,3,ARLINGTON,2017-09-28,690000.0,2017-09-13,6645.51,17,1,Forced Air,False,Natural Gas,120900.0,,558600.0,3,2017-08-28,715000.0,715000.0,Excl. Right,-77.15395,AR10042433,715000.0,Fee Simple,"Drvwy/Off Str, Other",All Days,QUANTICO,2416.0,Traditional,01-066-015,679500,1,2176,6733.82,1,Detached,1951,1029.0,22207
2610,1121 ARLINGTON BLVD #630,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-12-28,171000.0,2017-10-17,2094.88,102,0,Forced Air,False,Natural Gas,185600.0,Other,28600.0,1,2017-08-28,179900.0,179900.0,Excl. Agency,-77.06936505600001,AR10042573,184900.0,Coop,Other,All Days,ARLINGTON,1121.0,Other,17-039-254,214200,0,716,2122.7,1,Hi-Rise 9+ Floors,1955,3227.0,22209
2611,2310 14TH ST N #101,"Dishwasher, Disposal, Refrigerator, Icemaker, Microwave, Washer / Dryer - Stacked, Oven / Range - Gas",,No,1.0,1,0,2,ARLINGTON,2017-11-02,510000.0,2017-09-20,,13,1,Forced Air,False,Natural Gas,,Floor Plan-Open,,1,2017-09-07,510000.0,510000.0,Excl. Right,-77.08665,AR10042806,510000.0,Condo,Garage,All Days,14TH,2310.0,Colonial,18-003-433,0,1,890,,1,Garden 1-4 Floors,1996,,22201
2612,1717 UTAH ST N,"Dishwasher, Disposal, Dryer, Microwave, Refrigerator, Oven / Range - Gas, Washer, Water Heater",2017.0,Yes,2.5,2,1,4,ARLINGTON,2017-10-17,700000.0,2017-10-10,6375.58,31,1,"Baseboard, Heat Pump(s), Hot Water, Radiator",False,Natural Gas,108400.0,Floor Plan-Traditional,575000.0,3,2017-09-09,749000.0,749000.0,Excl. Right,-77.114450851,AR10049475,774900.0,Fee Simple,Garage,All Days,UTAH,1717.0,Cape Cod,06-003-007,683400,1,1943,6460.32,1,Detached,1937,2328.0,22207
2613,4141 HENDERSON RD #507,"Dishwasher, Disposal, Oven - Self Cleaning, Oven / Range - Gas, Range Hood, Refrigerator, Icemaker",2016.0,No,1.0,1,0,1,ARLINGTON,2017-08-15,337800.0,2017-07-13,2936.93,0,0,Forced Air,False,Natural Gas,262500.0,Floor Plan-Traditional,37800.0,1,2017-07-13,337800.0,337800.0,Excl. Right,-77.10948,AR10042503,337800.0,Condo,"Garage, Gen Comm Elem",All Days,HENDERSON,4141.0,International,20-012-132,300300,0,945,2975.94,1,Hi-Rise 9+ Floors,1973,2417.0,22203
2614,862 LARRIMORE ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Refrigerator, Stove, Washer",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-10-17,760000.0,2017-09-12,6215.19,5,1,Forced Air,False,Natural Gas,150500.0,Floor Plan-Open,485000.0,3,2017-09-06,760000.0,760000.0,Excl. Right,-77.13703000000002,AR10049698,760000.0,Fee Simple,Drvwy/Off Str,All Days,LARRIMORE,862.0,Colonial,12-025-011,635500,1,0,6297.78,1,Detached,1946,1409.0,22205
2615,6567 WASHINGTON BLVD,,2016.0,Yes,3.5,3,1,3,ARLINGTON,2017-11-21,924900.0,2017-10-02,8374.61,35,1,Forced Air,True,Natural Gas,406300.0,,450000.0,3,2017-08-31,924900.0,924900.0,Excl. Right,-77.157240844,AR10042908,924900.0,Fee Simple,Garage,All Days,WASHINGTON,6567.0,Contemporary,11-005-218,856300,1,0,8485.9,1,Townhouse,2004,1955.0,22205
2616,3454 UTAH ST S #A1,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Refrigerator, Stove, Washer",2016.0,No,2.0,2,0,1,ARLINGTON,2017-10-06,394000.0,2017-09-15,3440.6,5,0,Forced Air,False,Electric,316000.0,Floor Plan-Traditional,35800.0,2,2017-09-06,399000.0,399000.0,Excl. Right,-77.08917,AR10049740,399000.0,Condo,"Assigned, Street",All Days,UTAH,3454.0,Colonial,30-013-293,351800,1,1450,3486.32,2,Garden 1-4 Floors,1940,1942.0,22206
2617,5300 COLUMBIA PIKE #T-15,"Dishwasher, Disposal, Washer / Dryer - Stacked, Refrigerator, Oven / Range - Electric",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-31,155000.0,2017-10-10,1903.19,28,0,Forced Air,False,Electric,164800.0,Floor Plan-Traditional,29800.0,1,2017-09-13,164900.0,164900.0,Excl. Right,-77.11601,AR10055528,169900.0,Condo,"Garage, Prk Space Cnvys",All Days,COLUMBIA,5300.0,Contemporary,28-004-079,194600,0,744,1928.46,1,Hi-Rise 9+ Floors,1974,,22204
2618,4808 FAIRFAX DR #1,"Dishwasher, Disposal, Dryer - Front Loading, Microwave, Oven / Range - Electric, Refrigerator, Washer - Front Loading, Washer / Dryer - Stacked, Water Heater",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-12-08,650000.0,2017-10-30,5437.68,53,1,Forced Air,False,Electric,417000.0,Floor Plan-Open,139000.0,3,2017-09-04,659000.0,659000.0,Excl. Agency,-77.12018,AR10042599,675000.0,Condo,Assigned,All Days,FAIRFAX,4808.0,Traditional,13-003-062,556000,1,1230,5509.96,2,Townhouse,1985,1510.0,22203
2619,724 COURTHOUSE RD,,2016.0,No,1.0,1,0,3,ARLINGTON,2017-10-23,480000.0,2017-10-05,4860.66,37,0,Forced Air,False,Natural Gas,82000.0,,415000.0,1,2017-08-28,499000.0,499000.0,Excl. Right,-77.081016067,AR10042815,539000.0,Fee Simple,Paved Driveway,All Days,COURTHOUSE,724.0,Other,25-001-024,497000,0,0,4925.26,1,Detached,1952,2103.0,22204
2620,906 MONTANA ST N,"Dishwasher, Disposal, Extra Refrigerator / Freezer, Icemaker, Microwave, Oven - Double, Refrigerator, Water Heater, Washer, Dryer, Cooktop",2017.0,No,3.0,3,0,3,ARLINGTON,2017-12-22,720000.0,2017-11-27,7169.74,58,1,Forced Air,False,Natural Gas,202600.0,,510100.0,3,2017-09-11,764000.0,764000.0,Excl. Right,-77.1449,AR10051251,775000.0,Fee Simple,Drvwy/Off Str,"Monday, Tuesday, Friday, Saturday, Sunday, Wednesday, Thursday",MONTANA,906.0,Traditional,12-008-010,712700,1,2553,7169.74,1,Detached,1953,1622.0,22205
2621,23 ABERDEEN ST,"Dishwasher, Disposal, Dryer, Oven / Range - Electric, Range Hood, Refrigerator, Washer",2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-10-19,600000.0,2017-09-13,6145.75,18,0,Central,False,Natural Gas,87600.0,Floor Plan-Traditional,540800.0,3,2017-08-30,624999.0,624999.0,Excl. Right,-77.11456,AR10043693,649999.0,Fee Simple,Garage,All Days,ABERDEEN,23.0,Colonial,21-008-059,628400,0,1430,6227.42,1,Detached,1940,1324.0,22204
2622,836 GREENBRIER ST #111G,"Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,3,ARLINGTON,2017-10-31,215000.0,2017-10-06,2031.31,42,0,Radiator,False,Natural Gas,167400.0,Floor Plan-Open,40300.0,1,2017-08-29,219900.0,219900.0,Excl. Right,-77.11876,AR10043283,229900.0,Condo,Assigned,,GREENBRIER,836.0,Colonial,22-011-270,207700,1,1180,2058.3,1,Mid-Rise 5-8 Floors,1948,2749.0,22204
2623,3011 13TH ST S,,2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-09-05,575000.0,2017-09-05,5429.86,0,0,Hot Water,False,Natural Gas,152300.0,Floor Plan-Traditional,402900.0,3,2017-09-05,600000.0,600000.0,Excl. Right,-77.08794,AR10048686,600000.0,Fee Simple,"Street, Drvwy/Off Str",,13TH,3011.0,Raised Rambler,32-026-007,555200,0,0,5502.0,0,Detached,1930,4321.0,22204
2624,1021 GARFIELD ST N #527,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-02,466000.0,2017-09-14,4264.08,0,0,Forced Air,False,Natural Gas,409000.0,Floor Plan-Open,27000.0,1,2017-09-14,459000.0,459000.0,Excl. Right,-77.09355,AR10056822,459000.0,Condo,Garage,,GARFIELD,1021.0,Contemporary,18-025-246,436000,0,750,4320.76,0,Hi-Rise 9+ Floors,2005,2567.0,22201
2625,879 LEBANON ST,"Dryer, Extra Refrigerator / Freezer, Humidifier, Refrigerator, Washer, Water Heater, Oven / Range - Electric",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-09-28,659000.0,2017-09-01,,3,1,Forced Air,False,Natural Gas,116900.0,Floor Plan-Traditional,485000.0,3,2017-08-29,659000.0,659000.0,Excl. Right,-77.14161999999997,AR10043334,659000.0,Fee Simple,Drvwy/Off Str,,LEBANON,879.0,Colonial,12-019-008,601900,0,1700,5964.82,1,Detached,1947,1431.0,22205
2626,2425 INGE ST S,"Cooktop, Dishwasher, Disposal, Dryer - Front Loading, Exhaust Fan, Icemaker, Oven - Wall, Refrigerator, Washer - Front Loading, Water Heater",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-10-20,835000.0,2017-10-10,6772.65,0,1,"Hot Water, Radiator",False,Natural Gas,197500.0,,495000.0,3,2017-10-10,835000.0,835000.0,Excl. Right,-77.06201,AR10077887,835000.0,Fee Simple,Garage,All Days,INGE,2425.0,Tudor,36-037-005,692500,0,0,6862.66,2,Detached,1928,2415.0,22202
2627,5300 COLUMBIA PIKE #303,"Dishwasher, Disposal, Microwave, Oven / Range - Electric, Refrigerator, Washer / Dryer - Stacked",2016.0,No,1.5,1,1,1,ARLINGTON,2017-10-05,228500.0,2017-09-08,2358.94,8,0,Forced Air,False,Electric,203600.0,Floor Plan-Open,37600.0,1,2017-09-01,228000.0,228000.0,Excl. Right,-77.11601,AR10046514,228000.0,Condo,"Assigned, Garage, Prk Space Cnvys, Underground",All Days,COLUMBIA,5300.0,Contemporary,28-004-106,241200,0,939,2390.26,2,Hi-Rise 9+ Floors,1974,3196.0,22204
2628,5843 20TH ST N,"Dishwasher, Disposal, Dryer, Humidifier, Exhaust Fan, Microwave, Oven / Range - Gas, Stove, Washer",2016.0,Yes,3.5,3,1,4,ARLINGTON,2017-12-05,940000.0,2017-10-04,7858.23,32,1,Forced Air,False,Natural Gas,289000.0,Floor Plan-Open,514500.0,3,2017-09-02,949000.0,949000.0,Excl. Right,-77.14255,AR10043836,979000.0,Fee Simple,Drvwy/Off Str,,20TH,5843.0,Other,10-017-033,803500,0,0,7962.66,3,Detached,1940,3306.0,22205
2629,4067 FOUR MILE RUN DR #301,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-11-30,325000.0,2017-11-03,3009.31,64,0,Central,False,Electric,273700.0,Floor Plan-Traditional,34000.0,2,2017-08-30,325000.0,325000.0,Excl. Right,-77.09583,AR10044460,325000.0,Condo,"Free, Drvwy/Off Str, Street, Unassigned",All Days,FOUR MILE RUN,4067.0,Traditional,27-007-331,307700,1,867,3049.3,1,Garden 1-4 Floors,1966,5612.0,22204
2630,2344 ODE ST,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Oven / Range - Gas, Refrigerator, Washer, Water Heater",2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-10-12,759900.0,2017-09-11,6338.42,3,1,Hot Water,False,Natural Gas,158000.0,Floor Plan-Traditional,490100.0,1,2017-09-08,759900.0,759900.0,Excl. Right,-77.07081,AR10052632,759900.0,Fee Simple,"Garage, Drvwy/Off Str",All Days,ODE,2344.0,Rambler,37-013-010,648100,1,0,6422.64,3,Detached,1950,1543.0,22202
2631,3226 STAFFORD ST S,"Disposal, Dishwasher, Microwave, Oven / Range - Electric, Refrigerator, Washer, Dryer",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-10-12,429900.0,2017-09-03,4152.59,3,0,Forced Air,False,Electric,376600.0,Floor Plan-Traditional,48000.0,3,2017-08-31,429900.0,429900.0,Excl. Right,-77.085839009,AR10044641,429900.0,Condo,"Permit Required, Drvwy/Off Str",All Days,STAFFORD,3226.0,Colonial,30-004-300,424600,1,1500,4207.76,2,Townhouse,1940,2013.0,22206
2632,3459 KEMPER RD S,"Cooktop, Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven - Wall, Refrigerator, Washer",2016.0,Yes,2.5,2,1,2,ARLINGTON,2017-10-25,608000.0,2017-09-06,5896.36,0,0,Forced Air,True,Natural Gas,317900.0,,285000.0,3,2017-09-06,604900.0,604900.0,Excl. Right,-77.08707,AR10049093,604900.0,Fee Simple,Garage,All Days,KEMPER,3459.0,Colonial,31-033-310,602900,0,1409,5974.72,0,Townhouse,2011,2315.0,22206
2633,1138 HARRISON ST N,"Dishwasher, Disposal, Dryer, Icemaker, Refrigerator, Stove, Washer",2016.0,No,1.0,1,0,3,ARLINGTON,2017-11-30,650000.0,2017-10-19,6598.57,42,1,Forced Air,False,Natural Gas,99700.0,Floor Plan-Traditional,575000.0,3,2017-09-07,699500.0,699500.0,Excl. Right,-77.12966999999998,AR10050248,749000.0,Fee Simple,"Garage, Drvwy/Off Str",All Days,HARRISON,1138.0,Cape Cod,09-056-017,674700,1,1528,6686.26,1,Detached,1937,2449.0,22205
2634,640 GREENBRIER ST S,"Dishwasher, Disposal, Dryer, Refrigerator, Stove, Washer",2016.0,Yes,2.0,2,0,4,ARLINGTON,2017-10-25,625000.0,2017-09-19,5236.21,5,2,Forced Air,False,Natural Gas,158000.0,Floor Plan-Traditional,377400.0,2,2017-09-14,615000.0,615000.0,Excl. Right,-77.12033000000002,AR10056619,615000.0,Fee Simple,Garage,All Days,GREENBRIER,640.0,Split Level,22-001-049,535400,1,1961,5305.8,1,Detached,1960,1243.0,22204
2635,1816 QUANTICO ST,"Dishwasher, Disposal, Microwave, Oven - Wall, Oven / Range - Gas, Range Hood, Refrigerator, Six Burner Stove, Stove",2016.0,Yes,5.5,5,1,6,ARLINGTON,2017-11-17,1375000.0,2017-10-17,,34,1,Forced Air,False,Natural Gas,418400.0,Floor Plan-Open,489600.0,3,2017-09-13,1449900.0,1449900.0,Excl. Right,-77.150964695,AR10052920,1500000.0,Fee Simple,"Drvwy/Off Str, Garage, Garage Door Opener",All Days,QUANTICO,1816.0,Craftsman,11-027-048,908000,0,5020,8998.0,1,Detached,2016,2030.0,22205
2636,704 ARLINGTON MILL DR S #17203,"Cooktop, Dishwasher, Disposal, Refrigerator, Stove",2016.0,No,1.0,1,0,2,ARLINGTON,2017-11-21,204000.0,2017-10-08,1893.41,37,0,"Heat Pump(s), Forced Air",False,Natural Gas,164500.0,Floor Plan-Open,29100.0,1,2017-09-01,198000.0,198000.0,Excl. Right,-77.11415,AR10046322,201000.0,Condo,Unassigned,,ARLINGTON MILL,704.0,Colonial,22-001-545,193600,1,765,1918.56,2,Garden 1-4 Floors,1947,,22204
2637,4800 21ST ST N,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Gas, Refrigerator, Stove, Washer",2016.0,No,2.5,2,1,3,ARLINGTON,2017-09-28,619900.0,2017-09-04,5710.54,5,0,Forced Air,False,Natural Gas,168900.0,Floor Plan-Traditional,415000.0,3,2017-08-31,619900.0,619900.0,Excl. Right,-77.12388,AR10044413,619900.0,Fee Simple,Drvwy/Off Str,,21ST,4800.0,Traditional,07-006-110,583900,0,0,5786.44,2,Townhouse,1960,2206.0,22207
2638,880 POLLARD ST N #1007,"Dishwasher, Disposal, Dryer, Microwave, Refrigerator, Stove, Washer",2016.0,No,1.0,1,0,2,ARLINGTON,2017-10-19,400000.0,2017-10-01,4134.98,11,0,Forced Air,False,Electric,385000.0,Floor Plan-Open,37800.0,1,2017-09-20,399900.0,399900.0,Excl. Right,-77.1068,AR10061539,399900.0,Condo,Garage,All Days,POLLARD,880.0,Contemporary,14-043-147,422800,1,840,4189.94,1,Hi-Rise 9+ Floors,2000,1751.0,22203
2639,2109 TAZEWELL CT,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Gas, Refrigerator, Washer, Icemaker",2016.0,Yes,2.5,2,1,4,ARLINGTON,2017-10-06,685000.0,2017-09-08,6471.43,7,2,Forced Air,True,Natural Gas,261700.0,Floor Plan-Open,400000.0,3,2017-09-01,688000.0,688000.0,Excl. Right,-77.114909737,AR10045578,688000.0,Fee Simple,"Drvwy/Off Str, Assigned",All Days,TAZEWELL,2109.0,Traditional,07-012-084,661700,1,1944,6557.44,1,Townhouse,1994,3265.0,22207
2640,4116 11TH ST N,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-10-02,710000.0,2017-09-11,6491.96,4,1,Heat Pump(s),False,Electric,238800.0,Floor Plan-Open,425000.0,2,2017-09-07,715000.0,715000.0,Excl. Right,-77.10988,AR10051306,715000.0,Condo,"Assigned, Permit Required, Surface",All Days,11TH,4116.0,Contemporary,14-025-051,663800,0,1356,6578.24,1,Townhouse,1981,4664.0,22201
2641,5607 5TH ST N,"Dishwasher, Disposal, Dryer - Front Loading, Exhaust Fan, Microwave, Oven / Range - Gas, Refrigerator, Washer - Front Loading, Water Heater",2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-11-03,667500.0,2017-10-02,6278.76,24,0,Forced Air,False,Natural Gas,147000.0,,495000.0,2,2017-09-08,675000.0,675000.0,Excl. Right,-77.12708,AR10045092,750000.0,Fee Simple,Drvwy/Off Str,All Days,5TH,5607.0,Colonial,13-036-017,642000,1,0,6362.22,2,Detached,1945,1005.0,22205
2642,3600 S GLEBE RD #301W,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-12-08,380000.0,2017-12-01,3193.17,79,0,"Forced Air, Programmable Thermostat",False,Natural Gas,277000.0,Floor Plan-Open,49500.0,1,2017-09-05,385000.0,385000.0,Excl. Right,-77.05167,AR10048489,385000.0,Condo,Basement Garage,,S GLEBE,3600.0,Other,34-027-112,326500,0,825,3235.6,1,Hi-Rise 9+ Floors,2006,,22202
2643,2000 CAMERON ST N,"Dishwasher, Disposal, Dryer, Microwave, Oven - Single, Oven / Range - Gas, Refrigerator, Washer, Water Heater",2016.0,No,4.0,4,0,6,ARLINGTON,2017-11-17,912500.0,2017-09-07,6307.12,0,1,Forced Air,False,Natural Gas,165900.0,,479000.0,4,2017-09-07,900000.0,900000.0,Excl. Agency,-77.12683,AR10050249,900000.0,Fee Simple,Drvwy/Off Str,All Days,CAMERON,2000.0,Colonial,08-010-035,644900,0,0,6390.94,0,Detached,1940,2021.0,22207
2644,4508 34TH ST S,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Electric, Refrigerator, Washer",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-09-28,505000.0,2017-09-12,4048.92,5,0,Heat Pump(s),False,Electric,366000.0,Floor Plan-Open,48000.0,3,2017-09-07,494900.0,494900.0,Excl. Right,-77.09049,AR10049691,494900.0,Condo,"Permit Required, Assigned",All Days,34TH,4508.0,Colonial,30-013-230,414000,1,1500,4102.74,1,Townhouse,1940,1915.0,22206
2645,4245 32ND RD S,"Dishwasher, Disposal, Dryer, Oven / Range - Electric, Refrigerator, Washer",2016.0,No,2.0,2,0,2,ARLINGTON,2017-10-20,474000.0,2017-09-22,4152.59,15,0,Forced Air,False,Electric,376600.0,Floor Plan-Traditional,48000.0,3,2017-09-07,469900.0,469900.0,Excl. Right,-77.08691999999998,AR10048842,469900.0,Condo,Permit Required,All Days,32ND,4245.0,Colonial,30-004-268,424600,1,1500,4207.76,1,Townhouse,1940,,22206
