,Latitude,ListingID,Unnamed: 0,FullStreetAddress,Appliances,AssessmentYear,Attic,Baths,BathsFull,BathsHalf,Beds,CityName,CloseDate,ClosePrice,ContractDate,CountyTax,DaysOnMarket,Fireplaces,Heating,HOA,HotWater,ImprovementAssessmentAmount,InteriorFeatures,LandAssessmentAmount,Stories,ListDate,ListPrice,ListingLowPrice,ListingType,Longitude,OriginalListPrice,Ownership,Parking,ShowDays,StreetName,StreetNumber,Style,ListingTaxID,TotalAssessment,TotalShowings,LivingArea,TotalTaxes,TotalTours,Type,YearBuilt,Zip4,PostalCode
2441,38.89596796,AR10024399,2441,2080 OAKLAND ST N,"Washer, Refrigerator, Dryer, Dishwasher, Stove, Icemaker, Microwave, Oven / Range - Gas, Exhaust Fan",2016.0,No,2.5,2,1,3,ARLINGTON,2017-09-25,898000.0,2017-08-18,7837.69,14,1,Forced Air,True,Natural Gas,431400.0,Floor Plan-Open,370000.0,4,2017-08-04,899900.0,899900.0,Excl. Right,-77.106713991,899000.0,Fee Simple,"Gen Comm Elem, Garage Door Opener, Garage",,OAKLAND,2080.0,Contemporary,06-026-046,801400,1,2414,7941.86,1,Townhouse,2004,3667.0,22207
2442,38.88286934,AR10023468,2442,1000 RANDOLPH ST N #105,"Dishwasher, Disposal, Microwave, Refrigerator, Washer / Dryer - Stacked, Water Heater, Oven / Range - Gas",2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-24,382000.0,2017-10-08,3616.64,66,1,"Programmable Thermostat, Forced Air",True,Natural Gas,343300.0,Floor Plan-Open,26500.0,1,2017-08-04,399900.0,399900.0,Excl. Right,-77.10978,399900.0,Condo,"Garage, Assigned",All Days,RANDOLPH,1000.0,Contemporary,14-025-114,369800,1,663,3664.7,2,Hi-Rise 9+ Floors,2004,5627.0,22201
2443,38.88429,AR10035700,2443,1111 UTAH ST N,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer",2016.0,Yes,3.5,3,1,3,ARLINGTON,2017-09-28,845000.0,2017-09-06,7505.17,20,2,"Heat Pump(s), Humidifier",True,Natural Gas,342400.0,Floor Plan-Open,425000.0,3,2017-08-18,849900.0,849900.0,Excl. Right,-77.11388000000002,849900.0,Fee Simple,Garage,,UTAH,1111.0,Colonial,14-019-090,767400,1,1788,7604.92,1,Townhouse,1993,5703.0,22201
2444,38.912079999999996,AR10023646,2444,3038 STAFFORD ST,,2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-08-04,805000.0,2017-06-10,7355.54,0,1,Forced Air,False,Natural Gas,129900.0,,622200.0,2,2017-06-10,805000.0,805000.0,Excl. Agency,-77.11596999999998,805000.0,Fee Simple,Garage,,STAFFORD,3038.0,Rambler,03-064-066,752100,0,0,7453.28,0,Detached,1951,4171.0,22207
2445,38.89502,AR10023637,2445,2611 ROCKINGHAM ST,,2016.0,Yes,1.5,1,1,2,ARLINGTON,2017-07-26,650000.0,2017-06-23,5838.66,0,1,Forced Air,False,Natural Gas,38400.0,Floor Plan-Open,558600.0,1,2017-06-23,650000.0,650000.0,Excl. Right,-77.15612,650000.0,Fee Simple,Street,,ROCKINGHAM,2611.0,Rambler,01-046-019,597000,0,0,5916.26,0,Detached,1950,1009.0,22207
2446,38.89503,AR10023915,2446,2608 ROOSEVELT ST N,"Disposal, Dryer, Icemaker, Refrigerator, Stove, Washer",2016.0,No,3.0,3,0,4,ARLINGTON,2017-10-06,906000.0,2017-08-07,,3,0,Baseboard,False,Electric,187500.0,Floor Plan-Traditional,558600.0,2,2017-08-04,899000.0,899000.0,Excl. Right,-77.15564,899000.0,Fee Simple,"Drvwy/Off Str, Street",All Days,ROOSEVELT,2608.0,Cape Cod,01-046-014,746100,0,2750,7393.82,1,Detached,1949,1012.0,22207
2447,38.893159999999995,AR10028038,2447,2309 LEXINGTON ST N,"Dishwasher, Oven / Range - Gas, Refrigerator, Icemaker",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-10-19,632500.0,2017-10-06,6262.13,64,1,Central,False,Natural Gas,145300.0,Floor Plan-Traditional,495000.0,3,2017-08-09,649900.0,649900.0,Excl. Right,-77.14275,699000.0,Fee Simple,"Garage, Concrete Driveway, Street, Covered Parking, Paved Driveway, Garage Door Opener, Attached",All Days,LEXINGTON,2309.0,Traditional,10-008-024,640300,0,0,6345.34,1,Detached,1941,3237.0,22205
2448,38.860009999999996,AR10023866,2448,3942 9TH RD S,"Dishwasher, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Oven - Self Cleaning, Oven / Range - Electric, Refrigerator, Washer",2016.0,Yes,2.5,2,1,3,ARLINGTON,2017-09-21,462500.0,2017-08-10,,6,0,"Central, Forced Air",False,Electric,358200.0,Floor Plan-Traditional,56600.0,3,2017-08-04,470000.0,470000.0,Excl. Right,-77.09825,470000.0,Condo,"Assigned, Prk Space Cnvys",All Days,9TH,3942.0,Colonial,23-039-060,414800,1,1588,4110.66,2,Townhouse,1986,4171.0,22204
2449,38.89695,AR10024098,2449,2119 MONROE ST #3,"Dishwasher, Disposal, Dryer, Exhaust Fan, Microwave, Oven / Range - Electric, Refrigerator, Washer, Icemaker",2016.0,No,2.5,2,1,2,ARLINGTON,2017-09-22,464000.0,2017-09-06,4278.75,34,1,Heat Pump(s),False,Electric,385700.0,Floor Plan-Open,51800.0,2,2017-08-04,469750.0,469750.0,Modified/Excl,-77.1041,474900.0,Condo,"Assigned, Street, Permit Required",All Days,MONROE,2119.0,Colonial,05-056-042,437500,0,1296,4335.6,2,Townhouse,1981,,22207
2450,38.83936095,AR10055925,2450,2902 ABINGDON ST #C2,"Dryer, Washer, Dishwasher, Disposal, Stove, Oven - Single, Microwave",2016.0,Yes,1.0,1,0,1,ARLINGTON,2017-11-28,261500.0,2017-10-25,2514.44,42,0,Forced Air,False,Electric,223000.0,Floor Plan-Open,34100.0,1,2017-09-13,274000.0,274000.0,Excl. Right,-77.098736706,274000.0,Condo,Unassigned,,ABINGDON,2902.0,Colonial,29-009-803,257100,1,711,2547.84,1,Other,1944,1322.0,22206
2451,38.85584,AR10029790,2451,3121 17TH ST S,"Oven / Range - Electric, Dishwasher, Refrigerator",2016.0,No,1.0,1,0,2,ARLINGTON,2017-09-15,370000.0,2017-08-21,3332.05,10,0,Forced Air,False,Electric,70700.0,Floor Plan-Traditional,270000.0,2,2017-08-11,369000.0,369000.0,Excl. Right,-77.0877,369000.0,Condo,Drvwy/Off Str,,17TH,3121.0,Colonial,32-022-019,340700,0,1103,3376.32,1,Townhouse,1979,5245.0,22204
2452,38.869279999999996,AR10024294,2452,4501 ARLINGTON BLVD #801,"Disposal, Dishwasher, Stove, Refrigerator",2016.0,No,2.0,2,0,2,ARLINGTON,2017-08-31,249999.0,2017-08-12,2823.49,8,0,Forced Air,True,Natural Gas,249600.0,Floor Plan-Traditional,39100.0,1,2017-08-04,249999.0,249999.0,Excl. Right,-77.10876,249999.0,Condo,Free,,ARLINGTON,4501.0,Colonial,20-026-227,288700,1,1116,2861.0,0,Mid-Rise 5-8 Floors,1965,2776.0,22203
2453,38.89107221,AR10033752,2453,2001 15TH ST N #1210,"Cooktop, Disposal, Dryer, Exhaust Fan, Icemaker, Microwave, Refrigerator, Oven - Wall, Washer",2016.0,No,2.0,2,0,2,ARLINGTON,2017-09-28,700000.0,2017-08-23,6733.53,7,1,Forced Air,False,Natural Gas,640800.0,Floor Plan-Open,47700.0,1,2017-08-16,700000.0,700000.0,Excl. Right,-77.08163020399999,700000.0,Condo,"Assigned, Garage, Covered Parking",All Days,15TH,2001.0,Contemporary,17-012-265,688500,1,1060,6823.02,2,Hi-Rise 9+ Floors,2006,6400.0,22201
2454,38.8852,AR10025806,2454,1021 GARFIELD ST #702,"Dishwasher, Disposal, Microwave, Refrigerator, Stove, Washer, Dryer",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-25,479900.0,2017-08-16,4316.89,9,0,Central,False,Natural Gas,414500.0,Floor Plan-Open,26900.0,1,2017-08-07,479900.0,479900.0,Excl. Right,-77.09355,479900.0,Condo,"Assigned, Underground",All Days,GARFIELD,1021.0,Contemporary,18-025-317,441400,0,746,4374.26,1,Hi-Rise 9+ Floors,2005,2578.0,22201
2455,38.84156874,AR10039876,2455,2657 WALTER REED DR #B,"Dishwasher, Disposal, Icemaker, Microwave, Refrigerator, Oven / Range - Electric, Washer / Dryer - Stacked",2016.0,No,1.0,1,0,2,ARLINGTON,2017-09-29,330000.0,2017-08-28,2879.23,4,1,Forced Air,False,Electric,248900.0,Floor Plan-Traditional,45500.0,2,2017-08-24,327000.0,327000.0,Excl. Right,-77.10489933,327000.0,Condo,"Permit Required, Unassigned",All Days,WALTER REED,2657.0,Colonial,29-005-675,294400,1,875,2917.48,1,Garden 1-4 Floors,1950,1241.0,22206
2456,38.86213,AR10025309,2456,813 QUINCY ST S,"Stove, Water Heater",2016.0,No,1.0,1,0,2,ARLINGTON,2017-09-21,450000.0,2017-09-12,5016.16,41,0,Forced Air,False,Natural Gas,90900.0,Floor Plan-Traditional,422000.0,1,2017-08-06,495000.0,495000.0,Excl. Right,-77.09958,550000.0,Fee Simple,"Drvwy/Off Str, Covered Parking",All Days,QUINCY,813.0,Rambler,23-032-006,512900,0,828,5082.82,1,Detached,1957,1561.0,22204
2457,38.92011,AR10025765,2457,3831 36TH RD N,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-09-15,885000.0,2017-08-27,8648.45,19,2,Forced Air,False,Natural Gas,234500.0,Floor Plan-Traditional,649800.0,4,2017-08-09,898000.0,898000.0,Excl. Right,-77.11945,898000.0,Fee Simple,"Drvwy/Off Str, Garage",All Days,36TH,3831.0,Split Level,04-003-021,884300,1,2728,8763.38,3,Detached,1960,4820.0,22207
2458,38.84348159,AR10040481,2458,4615B 28TH RD S #B,"Dishwasher, Disposal, Dryer, Exhaust Fan, Oven / Range - Electric, Range Hood, Refrigerator, Washer",2016.0,No,1.0,1,0,2,ARLINGTON,2017-10-11,302500.0,2017-09-23,2879.23,29,0,Heat Pump(s),False,Electric,248900.0,Other,45500.0,2,2017-08-25,305000.0,305000.0,Excl. Right,-77.099481865,305000.0,Condo,Permit Required,All Days,28TH,4615.0,Colonial,29-003-325,294400,1,875,2917.48,1,Garden 1-4 Floors,1950,4112.0,22206
2459,38.84483,AR10032953,2459,3107 HIGH ST,"Dishwasher, Disposal, Dryer - Front Loading, Refrigerator, Oven / Range - Electric",2016.0,Yes,1.5,1,1,2,ARLINGTON,2017-11-29,442000.0,2017-08-19,3640.12,3,1,Forced Air,False,Natural Gas,59700.0,,312500.0,3,2017-08-16,442000.0,442000.0,Excl. Right,-77.05954,410000.0,Fee Simple,Street,All Days,HIGH,3107.0,Traditional,37-034-005,372200,1,0,3688.48,1,Duplex,1940,2337.0,22202
2460,38.85538,AR10045643,2460,3413 17TH ST S,"Dishwasher, Disposal, Dryer - Front Loading, Humidifier, Microwave, Oven / Range - Gas, Refrigerator, Washer - Front Loading",2016.0,Yes,3.5,3,1,4,ARLINGTON,2017-10-27,870000.0,2017-09-17,7181.45,18,1,"Forced Air, Zoned",False,Natural Gas,348000.0,Floor Plan-Open,386300.0,3,2017-08-31,869000.0,869000.0,Excl. Right,-77.08935,900000.0,Fee Simple,"Paved Driveway, Garage",All Days,17TH,3413.0,Colonial,26-014-007,734300,1,3080,7276.88,1,Detached,1952,5001.0,22204
2461,38.91318,AR10039567,2461,4857 35TH RD N,"Dishwasher, Disposal, Dryer, Washer, Refrigerator, Water Heater, Exhaust Fan",2016.0,Yes,3.5,3,1,5,ARLINGTON,2017-10-25,1050000.0,2017-09-01,9497.36,8,3,Central,False,Natural Gas,391100.0,Floor Plan-Traditional,580000.0,3,2017-08-24,1049000.0,1049000.0,Excl. Agency,-77.13676,1049000.0,Fee Simple,Garage,,35TH,4857.0,Colonial,03-028-027,971100,1,3200,9623.58,2,Detached,1966,2817.0,22207
2462,38.85645,AR10027364,2462,5224 8TH RD S #7,"Oven / Range - Gas, Refrigerator",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-28,149900.0,2017-08-27,1085.58,19,0,Radiator,False,Natural Gas,89600.0,Floor Plan-Open,21400.0,1,2017-08-09,149500.0,149500.0,Excl. Right,-77.11808,149500.0,Condo,Assigned,All Days,8TH,5224.0,Colonial,22-011-188,111000,1,610,1100.0,2,Garden 1-4 Floors,1948,2743.0,22204
2463,38.86358,AR10026462,2463,3916 7TH ST S,,2016.0,No,3.0,2,2,4,ARLINGTON,2017-08-07,915000.0,2017-06-15,7077.79,0,2,Forced Air,False,Natural Gas,293000.0,,430700.0,3,2017-06-15,915000.0,915000.0,Excl. Right,-77.09957,915000.0,Fee Simple,"Garage, Drvwy/Off Str",,7TH,3916.0,Colonial,23-026-006,723700,0,0,7171.86,0,Detached,1938,1522.0,22204
2464,38.880590000000005,AR10028303,2464,1075 MONTANA ST N,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Gas, Refrigerator, Stove, Washer",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-09-21,880000.0,2017-08-17,6943.8,7,1,Forced Air,False,Natural Gas,239500.0,Floor Plan-Traditional,470500.0,3,2017-08-10,850000.0,850000.0,Excl. Right,-77.1443,850000.0,Fee Simple,Drvwy/Off Str,All Days,MONTANA,1075.0,Colonial,12-002-006,710000,0,2712,7036.1,2,Detached,1945,1647.0,22205
2465,38.85992,AR10026232,2465,4923 7TH RD S #4923,"Dishwasher, Disposal, Exhaust Fan, Icemaker, Microwave, Oven - Single, Washer / Dryer - Stacked",2016.0,No,3.0,2,2,3,ARLINGTON,2017-09-15,452000.0,2017-08-16,3765.3,10,1,Heat Pump(s),False,Electric,332400.0,"Loft, Floor Plan-Traditional",52600.0,2,2017-08-07,435000.0,435000.0,Excl. Agency,-77.1156,435000.0,Condo,Assigned,All Days,7TH,4923.0,Traditional,22-001-716,385000,0,1315,3815.34,1,Townhouse,1984,2560.0,22204
2466,38.84348947,AR10029109,2466,4619 28TH RD S #B,"Disposal, Dishwasher, Dryer, Exhaust Fan, Microwave, Refrigerator, Stove, Washer, Water Heater",2016.0,Yes,1.0,1,0,2,ARLINGTON,2017-09-19,320000.0,2017-08-20,2879.23,10,1,Forced Air,False,Electric,248900.0,Floor Plan-Open,45500.0,2,2017-08-10,324900.0,324900.0,Excl. Right,-77.099094355,324900.0,Condo,Permit Required,All Days,28TH,4619.0,Colonial,29-003-331,294400,0,875,2917.48,2,Townhouse,1950,4114.0,22206
2467,38.89592479,AR10026661,2467,2100 LEE HWY #321,"Dishwasher, Disposal, Dryer, Range Hood, Refrigerator, Stove, Washer",2016.0,No,1.0,1,0,1,ARLINGTON,2017-09-06,340000.0,2017-08-11,3149.16,2,0,Heat Pump(s),False,Electric,296000.0,Floor Plan-Traditional,26000.0,1,2017-08-08,335000.0,335000.0,Excl. Right,-77.083071383,335000.0,Condo,Garage,,LEE,2100.0,Traditional,16-026-373,322000,0,721,3191.02,2,Mid-Rise 5-8 Floors,1987,3557.0,22201
2468,38.88309,AR10044661,2468,1001 RANDOLPH ST #112,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Exhaust Fan",2016.0,No,1.0,1,0,1,ARLINGTON,2017-12-08,349500.0,2017-10-28,3270.43,58,0,Forced Air,False,Electric,309000.0,Floor Plan-Open,25400.0,1,2017-08-31,345000.0,345000.0,Excl. Right,-77.1092,349900.0,Condo,"Assigned, Covered Parking",All Days,RANDOLPH,1001.0,Traditional,14-029-027,334400,1,750,3313.88,1,Hi-Rise 9+ Floors,2005,5603.0,22201
2469,38.89783,AR10030734,2469,2030 ADAMS ST N #606,"Dishwasher, Disposal, Oven / Range - Gas, Refrigerator, Stove, Icemaker",2016.0,No,1.5,1,1,2,ARLINGTON,2017-09-18,280000.0,2017-08-17,3080.7,5,0,Wall Unit,False,Natural Gas,278400.0,Floor Plan-Open,36600.0,1,2017-08-12,285000.0,285000.0,Modified/Excl,-77.08964,285000.0,Condo,Garage,All Days,ADAMS,2030.0,Contemporary,15-007-111,315000,0,962,3121.64,1,Hi-Rise 9+ Floors,1964,3754.0,22201
2470,38.85434,AR10028176,2470,5005 10TH ST S #6,"Refrigerator, Icemaker, Oven / Range - Gas, Microwave, Dishwasher, Disposal",2016.0,No,1.0,1,0,2,ARLINGTON,2017-09-22,197000.0,2017-08-29,1518.83,13,0,Radiator,False,Natural Gas,125200.0,Floor Plan-Open,30100.0,1,2017-08-10,199000.0,199000.0,Excl. Right,-77.11237,199000.0,Condo,"Permit Required, Unassigned",All Days,10TH,5005.0,Colonial,28-003-161,155300,0,835,1539.0,2,Garden 1-4 Floors,1947,3248.0,22204
2471,38.91284,AR10028512,2471,3215 VERMONT ST N,"Dishwasher, Disposal, Dryer - Front Loading, Icemaker, Microwave, Oven - Double, Oven / Range - Gas, Range Hood, Refrigerator, Washer - Front Loading",,Yes,4.5,4,1,5,ARLINGTON,2017-11-24,2950000.0,2017-09-25,,46,6,Central,False,Natural Gas,,Floor Plan-Traditional,,3,2017-08-10,3200000.0,3200000.0,Excl. Agency,-77.12409,3200000.0,Fee Simple,Attached,All Days,VERMONT,3215.0,Tudor,03-047-171,0,0,0,,1,Detached,1946,4480.0,22207
2472,38.832719399999995,AR10029145,2472,3534 WAKEFIELD ST S,"Dishwasher, Disposal, Dryer, Microwave, Oven / Range - Electric, Washer, Refrigerator",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-09-27,480000.0,2017-08-19,4152.59,2,0,Heat Pump(s),False,Electric,376600.0,Floor Plan-Traditional,48000.0,3,2017-08-17,475000.0,475000.0,Excl. Right,-77.092270407,475000.0,Condo,"Surface, Assigned",,WAKEFIELD,3534.0,Colonial,30-021-666,424600,1,1500,4207.76,1,Townhouse,1940,1708.0,22206
2473,38.84945,AR10027112,2473,3450 22ND ST S,"Dishwasher, Disposal, ENERGY STAR Refrigerator, Microwave, Oven / Range - Electric, Refrigerator",2016.0,Yes,2.5,2,1,4,ARLINGTON,2017-11-07,637860.0,2017-10-07,3738.89,60,0,Heat Pump(s),False,Natural Gas,61000.0,Floor Plan-Open,321300.0,2,2017-08-08,634999.0,634999.0,Excl. Right,-77.08609,659900.0,Fee Simple,"Drvwy/Off Str, Paved Driveway",All Days,22ND,3450.0,Colonial,31-020-010,382300,0,1940,3788.56,1,Detached,1919,5347.0,22204
2474,38.886309999999995,AR10027181,2474,4918 14TH ST N,"Refrigerator, Washer, Dryer, Dishwasher, Disposal, Microwave, Oven / Range - Electric",2016.0,No,2.0,2,0,3,ARLINGTON,2017-10-13,725000.0,2017-09-05,6442.09,26,1,Radiator,False,Natural Gas,89400.0,Floor Plan-Traditional,569300.0,3,2017-08-10,749000.0,749000.0,Excl. Right,-77.12357,749000.0,Fee Simple,Garage,All Days,14TH,4918.0,Cape Cod,07-045-006,658700,1,2069,6527.7,1,Detached,1935,2609.0,22205
2475,38.88889,AR10027180,2475,5625 18TH RD N,"Dishwasher, Washer - Front Loading, Dryer, Refrigerator, Oven - Single",2016.0,Yes,2.0,2,0,3,ARLINGTON,2017-11-14,635000.0,2017-09-28,6539.89,50,1,Forced Air,False,Natural Gas,138300.0,,530400.0,3,2017-08-09,699000.0,699000.0,Excl. Right,-77.13815,699000.0,Fee Simple,"Street, Drvwy/Off Str",,18TH,5625.0,Cape Cod,10-023-022,668700,0,0,6626.8,0,Detached,1948,2881.0,22205
2476,38.85582,AR10029681,2476,3906 14TH ST S,,2016.0,No,2.0,2,0,3,ARLINGTON,2017-10-07,665000.0,2017-09-13,5243.06,13,1,Heat Pump(s),False,Natural Gas,153600.0,,382500.0,3,2017-08-31,650000.0,650000.0,Excl. Agency,-77.09635,650000.0,Fee Simple,Garage,,14TH,3906.0,Cape Cod,26-009-008,536100,1,0,5312.72,1,Detached,1941,5044.0,22204
2477,38.86415,AR10043729,2477,1526 11TH ST S,"Disposal, Dishwasher, Dryer, Oven / Range - Gas, Refrigerator, Washer, Water Heater",2016.0,No,2.0,2,0,3,ARLINGTON,2017-11-20,700000.0,2017-09-19,4733.52,7,1,Forced Air,False,Natural Gas,143200.0,Floor Plan-Open,340800.0,2,2017-09-12,699000.0,699000.0,Excl. Right,-77.07026,699000.0,Fee Simple,Drvwy/Off Str,All Days,11TH,1526.0,Traditional,33-001-084,484000,1,1811,4796.44,1,Detached,1924,4703.0,22204
2478,38.89962,AR10027517,2478,2807 JOHN MARSHALL DR,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Range Hood, Refrigerator, Washer, Water Heater",2016.0,Yes,3.0,3,0,5,ARLINGTON,2017-09-29,901000.0,2017-08-13,,5,0,"Central, Forced Air",False,Natural Gas,129200.0,Floor Plan-Open,570000.0,2,2017-08-09,899900.0,899900.0,Excl. Right,-77.14799000000002,899900.0,Fee Simple,"Drvwy/Off Str, Garage",All Days,JOHN MARSHALL,2807.0,Cape Cod,01-025-013,699200,1,0,6929.04,2,Detached,1951,1244.0,22207
2479,38.89021062,AR10039167,2479,6219 22ND RD N,"Dishwasher, Disposal, Dryer, Oven / Range - Gas, Refrigerator, Washer, Water Heater, Microwave",2016.0,Yes,3.0,3,0,5,ARLINGTON,2017-09-27,860000.0,2017-08-29,7187.32,6,2,Forced Air,False,Natural Gas,200300.0,,534600.0,4,2017-08-23,849900.0,849900.0,Excl. Right,-77.150126297,849900.0,Fee Simple,Drvwy/Off Str,All Days,22ND,6219.0,Split Level,11-001-130,734900,1,0,7282.84,2,Detached,1958,2007.0,22205
2480,38.88633,AR10029566,2480,2200 WESTMORELAND ST N #317,"Dishwasher, Disposal, Dryer - Front Loading, Exhaust Fan, Icemaker, Microwave, Oven / Range - Gas, Refrigerator, Washer - Front Loading, Water Heater, Washer / Dryer - Stacked",2016.0,No,2.0,2,0,2,ARLINGTON,2017-09-05,550000.0,2017-08-15,4982.91,5,0,Central,False,Natural Gas,457000.0,Floor Plan-Open,52500.0,1,2017-08-11,559900.0,559900.0,Excl. Right,-77.16265,559900.0,Condo,"Assigned, Covered Parking, Garage",All Days,WESTMORELAND,2200.0,Contemporary,11-011-083,509500,1,1166,5049.12,2,Mid-Rise 5-8 Floors,2006,1048.0,22213
2481,38.89262,AR10028270,2481,1820 HERNDON ST N,"Cooktop, Dishwasher, Disposal, Dryer - Front Loading, Exhaust Fan, Extra Refrigerator / Freezer, Oven - Wall, Oven - Single, Refrigerator, Washer - Front Loading, Water Heater",2016.0,No,2.5,2,1,3,ARLINGTON,2017-11-13,1150000.0,2017-10-10,12499.82,62,1,Forced Air,False,Electric,446000.0,,832100.0,2,2017-08-10,1100000.0,1100000.0,Excl. Right,-77.09909,1350000.0,Fee Simple,Garage,All Days,HERNDON,1820.0,Contemporary,15-012-053,1278100,1,0,12665.94,1,Detached,1984,5210.0,22201
2482,38.91875,AR10027964,2482,3620 PIEDMONT ST N,"Cooktop, Dishwasher, Disposal, Dryer - Front Loading, Washer - Front Loading, Refrigerator",2016.0,Yes,4.0,4,0,4,ARLINGTON,2017-09-22,1085000.0,2017-08-10,,2,2,Forced Air,False,Natural Gas,262800.0,Floor Plan-Open,627300.0,2,2017-08-09,1100000.0,1100000.0,Excl. Right,-77.11823000000003,1100000.0,Fee Simple,"Carport, Drvwy/Off Str, Paved Driveway, Faces Side, Garage Door Opener, Asphalt Driveway",All Days,PIEDMONT,3620.0,Contemporary,04-002-002,890100,0,2868,8820.86,1,Detached,1956,5333.0,22207
2483,38.89887674,AR10028483,2483,2109 ROLFE ST N #C,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,No,2.5,2,1,3,ARLINGTON,2017-10-24,650000.0,2017-09-16,5927.66,37,1,"Central, Heat Pump(s)",True,Electric,554000.0,Floor Plan-Open,52100.0,2,2017-08-10,650000.0,650000.0,Excl. Right,-77.080252712,665000.0,Condo,"Assigned, Drvwy/Off Str",,ROLFE,2109.0,Other,16-007-047,606100,1,1275,6006.42,1,Townhouse,1985,1035.0,22209
2484,38.888259999999995,AR10031624,2484,5835 19TH ST N,"Dishwasher, Disposal, Dryer, Icemaker, Refrigerator, Stove, Washer",2016.0,Yes,1.5,1,1,3,ARLINGTON,2017-11-01,715000.0,2017-09-30,6424.48,49,1,Forced Air,False,Natural Gas,137100.0,Floor Plan-Open,519800.0,3,2017-08-14,724900.0,724900.0,Excl. Right,-77.14255,749000.0,Fee Simple,"Drvwy/Off Str, Garage",All Days,19TH,5835.0,Cape Cod,10-017-057,656900,1,1478,6509.86,1,Detached,1947,3301.0,22205
2485,38.83646118,AR10029021,2485,4815 31ST ST S #A1,,2016.0,No,2.0,2,0,1,ARLINGTON,2017-10-27,380000.0,2017-09-28,3440.6,49,0,Forced Air,False,Electric,316000.0,Floor Plan-Open,35800.0,2,2017-08-10,389900.0,389900.0,Excl. Right,-77.097815102,389900.0,Condo,Permit Required,All Days,31ST,4815.0,Colonial,29-011-125,351800,1,1490,3486.32,2,Patio Home,1944,1639.0,22206
2486,38.88790751,AR10033744,2486,2542 FAIRFAX DR #1A,,2016.0,No,1.0,1,0,1,ARLINGTON,2017-10-31,389000.0,2017-09-27,3448.43,21,0,Heat Pump(s),False,Electric,317000.0,Floor Plan-Open,35600.0,1,2017-09-07,399900.0,399900.0,Excl. Right,-77.088892795,399900.0,Condo,Surface,,FAIRFAX,2542.0,Traditional,18-018-023,352600,1,612,3494.24,1,Townhouse,1984,,22201
2487,38.83395135,AR10038344,2487,4502 34TH ST S,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Oven / Range - Electric, Refrigerator, Washer, Water Heater",2016.0,Yes,2.0,2,0,2,ARLINGTON,2017-09-28,475000.0,2017-08-29,4048.92,4,0,Heat Pump(s),False,Electric,366000.0,Floor Plan-Traditional,48000.0,3,2017-08-22,475000.0,475000.0,Excl. Right,-77.090127872,475000.0,Condo,Assigned,All Days,34TH,4502.0,Colonial,30-013-233,414000,0,1500,4102.74,1,Townhouse,1940,1915.0,22206
2488,38.87223,AR10031727,2488,5727 6TH ST N,"Dishwasher, Disposal, Dryer, Icemaker, Microwave, Refrigerator, Stove, Washer",2016.0,Yes,3.0,3,0,4,ARLINGTON,2017-09-29,705000.0,2017-08-28,5825.95,14,2,Forced Air,False,Natural Gas,100700.0,Floor Plan-Traditional,495000.0,2,2017-08-14,719000.0,719000.0,Excl. Right,-77.1305,719000.0,Fee Simple,Drvwy/Off Str,All Days,6TH,5727.0,Rambler,13-041-085,595700,1,2016,5903.38,1,Detached,1964,1013.0,22205
2489,38.840509999999995,AR10029196,2489,2819E WOODROW ST S #E,"Disposal, Dishwasher, Dryer - Front Loading, ENERGY STAR Clothes Washer, Exhaust Fan, Microwave, Oven / Range - Electric, Refrigerator, Washer - Front Loading",2016.0,No,2.0,2,0,2,ARLINGTON,2017-09-19,385000.0,2017-08-17,3174.59,6,1,"Heat Pump(s), Forced Air",False,Electric,281500.0,Floor Plan-Open,43100.0,1,2017-08-11,387500.0,387500.0,Excl. Right,-77.09728,387500.0,Condo,"Gen Comm Elem, Permit Required",All Days,WOODROW,2819.0,Transitional,29-003-103,324600,1,1078,3216.76,1,Garden 1-4 Floors,1982,,22206
